Comment Date,Comment
"Jan 24, 2022, 4:09:08 AM",I will look forward to seeing you there - shouldn’t be as cold as recent days either 
"Jan 24, 2022, 11:45:55 PM",Cameron Cogburn  it’s a treadmill test for running dynamics and oxygen uptake mostly so they can compare shoes against one another - you wear the equipment same as a VO2 max test but in this case it was submaximal effort.  It was more for them for shoe development purposes than me - but it was a fun experience and got to test about 8 different pairs of high end shoes out.  
"Jan 26, 2022, 3:11:38 AM",Nice to meet briefly !
"Jan 26, 2022, 5:28:17 PM","After looking into it the discrepancy between my time and Doug's - it looks like it all happened at the very end - likely due to where the ""finish line"" was and it not detecting him crossing it. If you edit the segment to make it slightly shorter it should fix it "
"Jan 28, 2022, 10:42:22 PM",Nice!!
"Jan 29, 2022, 11:35:29 PM",I had my big chonkin boots on it felt like a hike to me 😂
"Feb 2, 2022, 1:51:34 AM",Michelle Conroy  this was a especially challenging race I parted ways with one of my poles at one point LOL ! 
"Feb 2, 2022, 2:53:10 AM",Scott Kallgren  there’s another event Friday PM you could do if the weather holds up ok 
"Feb 2, 2022, 2:54:05 AM",Awesome 😎 
"Feb 5, 2022, 7:36:23 PM",How is the track.?  I am going in about an hour 
"Feb 6, 2022, 2:35:54 AM",Andrew Cohen thanks dude I dug deep to finish with the pack 
"Feb 6, 2022, 3:51:16 PM",Boo ya!
"Feb 11, 2022, 9:21:53 PM",Nice snow !
"Feb 12, 2022, 12:57:02 AM", Are you gonna run from Davis tomorrow?  I can actually join for once. 
"Feb 12, 2022, 1:20:29 AM",I’ll do a mystic lakes loop 🔂 or something if you want I was hoping for closer to 13 mi total 
"Feb 12, 2022, 1:37:11 AM",Huge!
"Feb 13, 2022, 1:34:26 AM",Thanks Chris Many  first long run back after minor injury feels good to get out again 👍 
"Feb 16, 2022, 2:15:41 PM",80/20 is gospel 
"Feb 18, 2022, 3:55:34 PM",dope
"Feb 20, 2022, 4:50:16 PM",🏆🏆🏆
"Feb 20, 2022, 8:17:17 PM",Yoo I am there tomorrow 
"Feb 21, 2022, 12:51:57 AM",PR! 
"Feb 23, 2022, 12:56:38 AM",Robert Knapp  likewise I hope we get some more enjoyment in this week I’m sure there will be more to come 
"Mar 4, 2022, 1:37:26 PM",Fueled by ethanol 
"Mar 4, 2022, 1:38:36 PM",When my hands get cold I can barely lift a paper clip 
"Mar 5, 2022, 6:04:38 PM",Haha *maybe* a half but a full sounds like total torture to me!     I want to do another marathon in 2022 just haven’t decided on one yet 
"Mar 6, 2022, 10:56:13 PM",💯💯
"Mar 7, 2022, 4:27:34 PM",🐸
"Mar 9, 2022, 1:02:32 PM",Those bags are fire 🔥 
"Mar 9, 2022, 5:00:45 PM",You can manually upload to Strava from the garmin website via the .fit file assuming it recorded ok.! 
"Mar 9, 2022, 5:01:40 PM",Or the COROS app in your case I guess (export data) 
"Mar 9, 2022, 10:38:11 PM",Speedy!  ⏩
"Mar 10, 2022, 1:34:19 PM",Nice to ride with you Mark Poirier 
"Mar 10, 2022, 5:49:29 PM",Wow! 
"Mar 11, 2022, 1:45:59 PM",Sick bike 
"Mar 11, 2022, 2:08:55 PM",Triskelion 
"Mar 11, 2022, 2:09:38 PM",Like the Isle of Man 🇮🇲 
"Mar 11, 2022, 4:05:34 PM",Training for triathlons?
"Mar 29, 2022, 11:15:00 PM",2nd half in vehicle 
"Apr 11, 2022, 10:49:15 PM",We had the same idea today 
"Apr 13, 2022, 12:00:39 PM","Considering NE Season Opener, Harvest as some early options "
"Apr 18, 2022, 10:37:34 AM",Activity needs CROP
"Apr 18, 2022, 1:04:29 PM",Great photos! Thanks for coming along for this adventure 
"Apr 18, 2022, 5:37:41 PM",VEHICLE
"Apr 18, 2022, 5:37:41 PM",VEHICLE
"Apr 18, 2022, 10:11:28 PM",Vehicle 
"Apr 18, 2022, 10:12:09 PM",…
"Apr 27, 2022, 1:35:40 PM",Wonky data
"Apr 30, 2022, 8:37:28 PM",LOL I want to think I’m the only person dumb enough to have attempted that on 25mm tires 
"May 4, 2022, 12:11:42 PM",The forecast was deceptive today 😭
"May 6, 2022, 10:58:48 PM", This is why I have trust issues 
"May 9, 2022, 1:44:12 AM",All of my murder confessions are just embedded in segment names 
"May 11, 2022, 12:56:53 PM",you were in Beast mode today!
"May 12, 2022, 2:07:06 PM",Tim Johnson  guilty 
"May 12, 2022, 4:05:54 PM",Alistair S.  Same to you - looking forward to a great season 
"May 13, 2022, 11:55:49 AM",Cute!
"May 13, 2022, 1:31:46 PM","Cameron Cogburn  pushing the various boundaries of bikes, sanity, and good fun "
"May 13, 2022, 9:22:42 PM",New segment my dude ✅
"May 16, 2022, 1:34:38 AM",Awesome race 💯
"May 18, 2022, 12:18:39 PM",We will have to start coordinating our commutes so we can link up 
"May 18, 2022, 11:42:39 PM",Great to meet you 👍
"May 20, 2022, 2:23:06 PM",She found a friend this morning - hoping they will multiply 
"May 20, 2022, 7:25:00 PM",savage climb 
"May 20, 2022, 7:25:41 PM",great day for it! 
"May 21, 2022, 7:17:44 PM",Nice 👑 
"May 24, 2022, 9:46:24 PM",Yeah it’s a bit more exciting than Eastern Ave and if you go at the right times it’s also 100% car free which is a big plus! 
"May 24, 2022, 11:38:03 PM",Badass 
"May 25, 2022, 12:26:40 AM",My cabbages! 
"May 25, 2022, 12:34:18 PM", 🍺 🍺 🍺 
"May 25, 2022, 1:00:22 PM",saw you are signed up will be cool to say Hi ! 
"May 25, 2022, 1:45:45 PM",ｊｅｆｆ ⓖ  it's the best!  Glad you could make it.  I try to always do hills and want to add some of the other rides as time allows. 
"May 25, 2022, 6:38:39 PM",Michele Smith that would be awesome!  you can do it on any bike.    Chad Laurent  saw you are signed up too if you ever want a ride from Somerville I am happy to drive if you don't want the full 15 mile warmup
"May 25, 2022, 11:43:37 PM",I really want to get out there with my real camera lol but it’s hard to race and photograph said same race at the same time 🥲
"May 26, 2022, 12:15:02 AM",Was so glad you guys came - it made my whole week to have some good teammates at the event!    And hell of a time at that 
"May 26, 2022, 12:15:37 AM",Awesome to meet you!  Hope we can do it again soon 
"May 26, 2022, 12:22:00 AM", Rock on 🤘 🚴‍♂️🚴‍♂️
"May 26, 2022, 12:31:36 PM",Nice 👍 
"May 26, 2022, 6:16:50 PM",Looks like a successful attempt!! 
"May 26, 2022, 8:37:10 PM",I thought I had another one in the bag but turns out I had the wrong start point in mind LOL 
"May 26, 2022, 8:47:09 PM",152 MPH on segment 
"May 26, 2022, 8:57:08 PM",Half vehicle 
"May 26, 2022, 8:59:57 PM",Data looks bad in second half 
"May 27, 2022, 10:33:02 AM",Apparently the power meter battery kicked it during the party or it decided not to re-pair when I resumed the ride home 
"May 27, 2022, 4:41:35 PM","""Penguin wings on death row"" "
"May 27, 2022, 8:34:08 PM",I may have just seen you bike by me on Mass Ave 
"May 28, 2022, 2:10:07 PM",Humidity takes a big toll 
"May 29, 2022, 4:58:46 PM",Awesome race 
"May 29, 2022, 7:18:14 PM",Gonna keep this route in my pocket 
"May 29, 2022, 7:19:13 PM",Lookin good 👍 
"May 29, 2022, 9:22:40 PM",Rami رامي 拉美 perfect way to cool off after riding up to the water tower 
"May 29, 2022, 10:34:22 PM",🧨 🧨
"May 30, 2022, 3:30:52 AM",Damn 
"Jun 1, 2022, 5:29:02 PM",bloodbath 
"Jun 1, 2022, 5:42:28 PM",haha no worries! Always fun to bag some urban segments where you can and more competition = more excitement 
"Jun 1, 2022, 6:37:01 PM","Rides with rippers, PR’s on several hills - no coincidence there!      Great to have you join today "
"Jun 2, 2022, 1:18:04 PM",BS
"Jun 6, 2022, 12:55:16 AM", Nice 
"Jun 6, 2022, 11:45:16 PM",Nice didn’t know this was back 
"Jun 8, 2022, 4:32:54 PM",when's your next big race?
"Jun 9, 2022, 11:20:01 AM",Legend 
"Jun 9, 2022, 3:03:01 PM",The organizers graciously let me start first so I could photograph the rest of the event haha. 
"Jun 10, 2022, 9:01:55 PM",Gonna go ahead and assume that’s a rim brake bike based on the times not being slow af 
"Jun 10, 2022, 9:04:39 PM",👍👍 nice 
"Jun 15, 2022, 12:16:16 AM",You have to put it on Strava but make it private or mute 🔇 😹
"Jun 15, 2022, 2:49:42 PM",glad to have you back Troy Wendt 
"Jun 17, 2022, 2:27:41 PM", 🙌🙌
"Jun 18, 2022, 8:18:42 PM",Good speed!
"Jun 19, 2022, 11:55:49 PM",Nice !
"Jun 20, 2022, 3:00:20 PM",Sweet view 
"Jun 20, 2022, 3:42:21 PM",Amazing! 
"Jun 21, 2022, 9:31:48 PM",Definitely the more enjoyable way to do that climb 
"Jun 22, 2022, 12:23:47 PM",VEHICLE
"Jun 23, 2022, 1:49:58 PM",Sick 
"Jun 23, 2022, 9:53:03 PM",Great storytelling 
"Jun 24, 2022, 10:27:03 PM",Not sure the hot temps will help but will be fun to try and get there one day!  
"Jun 26, 2022, 6:54:20 PM",Nice 
"Jun 28, 2022, 12:07:07 AM",Yeah despite running the calibration via garmin last time and using the same gym treadmill it felt totally different today so I just ran by HR and perceived effort. 
"Jun 29, 2022, 1:21:09 PM",Looks like we had a rendezvous on Mass ave 👍
"Jun 29, 2022, 11:31:01 PM",Vehicle at end
"Jun 29, 2022, 11:32:55 PM",Vehicle at end
"Jun 30, 2022, 12:45:57 AM",Awesome PR!  Let’s recruit more rippers for this 
"Jun 30, 2022, 1:07:19 PM",Fun climbs 
"Jun 30, 2022, 11:13:46 PM",👍🍺
"Jul 1, 2022, 12:49:33 AM",A Star-bit too- wow 
"Jul 1, 2022, 10:10:54 AM",Vehicle at end of ride
"Jul 1, 2022, 10:42:42 PM",Let’s Run 
"Jul 2, 2022, 3:17:22 PM", Speeding up at the end is impressive- good run
"Jul 4, 2022, 12:42:15 PM",Hell yea 
"Jul 6, 2022, 2:30:06 PM",Too high 
"Jul 7, 2022, 12:19:54 PM",Beach party 🏖 
"Jul 8, 2022, 9:28:15 PM",Nice!
"Jul 9, 2022, 12:18:28 AM",Congrats! 
"Jul 9, 2022, 8:57:14 PM",Nice 
"Jul 10, 2022, 4:59:43 PM",Thanks everyone - race went great 👍 
"Jul 10, 2022, 5:10:37 PM",💀💀
"Jul 10, 2022, 7:25:15 PM",Lance Doherty  Goodr Sunglasses! 😎 
"Jul 10, 2022, 8:44:05 PM",Awesome race 
"Jul 10, 2022, 11:18:49 PM",Andrew Cohen 2nd fastest bike time of the race but I guess the leader didn’t upload/record on Strava 
"Jul 10, 2022, 11:28:09 PM",Michelle Conroy  thanks! It’s a course with lots of rolling hills so well suited for a ripper 
"Jul 11, 2022, 10:18:35 PM",Yeah those are the worst 😢
"Jul 16, 2022, 12:42:55 AM",Vehicle at end 
"Jul 16, 2022, 6:55:39 PM",🦪🦪🦪
"Jul 19, 2022, 9:47:19 PM","Plate says “Bentley”

Body says Burger King "
"Jul 19, 2022, 11:34:35 PM",Nice.  Surprisingly I felt it was far more comfortable running this afternoon at 90f with 50% humidity than this am at ~70f with 90% humidity 
"Jul 20, 2022, 1:40:26 PM",Drew Peterson  thankfully not that I can see it was right where Girard goes 15% and unfortunately I had the chain tensioned incorrectly for the new cassette. 
"Jul 21, 2022, 12:23:18 PM",💯
"Jul 23, 2022, 12:28:43 AM",Steve Hayes  this is Jurre Kamphorst  run data  he sent it to you I think 
"Jul 30, 2022, 7:18:37 PM",Insane distance 
"Jul 30, 2022, 7:19:50 PM",I’m on LI right now too 
"Aug 3, 2022, 9:08:38 AM",Vehicle 
"Aug 3, 2022, 11:58:13 AM",Epic Girard summit 
"Aug 3, 2022, 12:00:06 PM", Sweet video 
"Aug 3, 2022, 12:24:14 PM",Thanks for the shoutout hope you had a good ride too! 
"Aug 9, 2022, 1:58:16 AM","Helpful guide for Ben: 

USATF - USA Track & Field
USAT -   USA Triathlon 
USTA -   US Tennis Association 
USTFA-  US Trout Farmers Association 
USAF -   United States Air Force 
USFA -   US Fencing Association 
"
"Aug 14, 2022, 3:12:09 PM",Bro those splits are insane nicely done 
"Aug 19, 2022, 2:32:24 PM",Nate Thomas  will be cool to link up!  
"Aug 20, 2022, 4:04:58 PM",Get on that wheel and draft!  
"Aug 21, 2022, 6:24:41 PM",Vehicle 
"Aug 23, 2022, 1:21:56 PM",Pfitz plan? 
"Aug 24, 2022, 8:31:59 PM",DOMS irl 
"Aug 27, 2022, 3:55:40 PM",Caleb McVey  October 16th in Lowell is the goal 
"Aug 31, 2022, 12:40:37 PM",Shoe cameo 
"Sep 2, 2022, 5:18:30 PM",Nate Thomas  yup that’s my A race for the year 🙏🏻
"Sep 7, 2022, 1:20:01 AM",Nice 👍 
"Sep 8, 2022, 11:38:40 AM",Vehicle
"Sep 8, 2022, 11:39:19 AM",Vehicle
"Sep 8, 2022, 11:40:15 AM",Vehicle
"Sep 8, 2022, 11:41:36 AM",Vehicle
"Sep 9, 2022, 12:14:52 AM",Believe I saw you out there If you were wearing b2vt jersey 
"Sep 9, 2022, 12:15:25 AM", Great looking beverage there 
"Sep 10, 2022, 4:11:08 PM",Michelle Conroy  thank you 🙏🏻 trying to put in the final couple weeks of hard effort before marathon taper 
"Sep 11, 2022, 5:32:20 PM",They earn a few points for the retro Citroen 
"Sep 17, 2022, 1:28:19 PM",Vehicle 
"Sep 17, 2022, 9:42:54 PM",Vehicle at end 
"Sep 19, 2022, 2:11:21 PM","I like the ""Historic"" relative effort score.  Sounds like we have exactly the same goals for baystate so we should have a nice group"
"Sep 20, 2022, 8:20:18 PM",Still a great time! 
"Sep 21, 2022, 2:37:24 PM",👑 👑👑
"Sep 23, 2022, 6:24:28 PM",I see your garmin also cadence locked today… gotta be the weather 
"Sep 24, 2022, 10:53:13 PM",Andrew Cohen  one of the Craziest things I’ve ever done for sure ! 
"Sep 26, 2022, 8:56:13 PM",#party 
"Sep 27, 2022, 1:45:26 AM",Cars seemed extra insane today everywhere I went 
"Oct 3, 2022, 1:22:23 AM",I’ll see you at Baystate 👍
"Oct 6, 2022, 11:51:47 AM",Strong 💪 
"Oct 9, 2022, 4:04:37 PM",Super intense! 
"Oct 9, 2022, 11:52:33 PM",Congrats man!
"Oct 9, 2022, 11:53:56 PM",Silk Degrees 👀
"Oct 16, 2022, 12:32:25 AM",Thanks Jess Petersen!  Vivek Venkatachalam  I’ll look for you at the start 
"Oct 16, 2022, 5:19:18 PM",Incredible performance!!!  
"Oct 16, 2022, 5:58:18 PM",Nicely done! 
"Oct 16, 2022, 6:25:25 PM","Wow PR in the half and full on the same race, amazing!  "
"Oct 17, 2022, 1:16:46 AM","I need to visit here, clearly ! "
"Oct 17, 2022, 1:18:11 AM",Nicee 
"Oct 17, 2022, 1:22:59 AM",Awesome work today
"Oct 17, 2022, 1:30:48 AM",Nice race dude 
"Oct 20, 2022, 11:58:49 PM",Andrew Cohen could barely walk Monday and Tuesday finally feel back to normal today  
"Oct 23, 2022, 4:25:19 PM",Nice 
"Oct 27, 2022, 5:49:35 PM",It was so foggy the city lights were invisible from the Mass Ave bridge 
"Oct 29, 2022, 10:25:21 PM",Jared Geller  I expect I’ll require years of therapy 
"Oct 31, 2022, 1:22:47 AM",Go Land Crabs!
"Nov 2, 2022, 12:03:18 AM",I’d definitely wave back if it was me Michael Copacino 
"Nov 6, 2022, 3:36:51 PM",Amazing especially so with this heat!  
"Nov 15, 2022, 11:10:54 PM", Awesome race!
"Nov 16, 2022, 1:31:28 AM",Vivek Venkatachalam  trying to lock them in while I still have the fitness haha 
"Nov 20, 2022, 10:58:47 PM",Badass!!
"Nov 24, 2022, 3:12:06 PM",Great seeing you!  
"Nov 24, 2022, 3:46:29 PM",Nice! 
"Nov 24, 2022, 4:57:00 PM",Nice. Really nice 
"Nov 24, 2022, 6:37:24 PM",Awesome to see it open!
"Dec 4, 2022, 7:16:16 PM",Andrew Cohen  Rippers Russ Leino and Steve Hayes  were in attendance - 27 mile relay race split across 5 legs 
"Dec 4, 2022, 8:29:55 PM",Amazing run! 
"Dec 10, 2022, 10:07:47 PM",Dennis Scannell  we got a little unlucky in that there’s no natural snow at this moment but they have a man made loop that suffices - I’ll be back in Feb for the real deal for 
"Jan 7, 2023, 3:37:23 PM",Vehicle 
"Jan 11, 2023, 2:35:11 PM","Ulandt Kim  certainly better than nothing, but it was a short ski for me. They are making more this week "
"Jan 29, 2023, 4:29:19 PM",Wrong activity 
"Jan 29, 2023, 9:21:42 PM",Bike
"Feb 8, 2023, 11:43:31 PM",Heading there soon 😊
"Feb 18, 2023, 7:25:23 PM",Charlotte Lellman  not awful but thin here and there- a little fresh snow would do wonders but it’s better than no snow at all 
"Feb 18, 2023, 10:09:08 PM",If you come here let me know so we can say hi ! 
"Mar 12, 2023, 2:10:24 AM",How’s it going ?  Finally feel like winter? 😎
"Mar 13, 2023, 1:47:11 AM","George Stacko  all I can say is it's amazing and probably some of the best trails anywhere in the USA 
"
"Mar 13, 2023, 1:48:12 AM",Strong first ride!
"Apr 11, 2023, 10:38:59 PM",A NU START   
"Apr 13, 2023, 4:09:00 PM",Michael Copacino  2024!  I need another year to get ready lmao 
"Apr 14, 2023, 10:31:19 PM",The classic lex and back 
"Apr 14, 2023, 10:56:19 PM",Always happy to meet for a ride or a beer or both 😎
"Apr 16, 2023, 3:01:58 PM",Thinking of you dude 🙏🏻 sending good vibes 
"Apr 16, 2023, 11:01:54 PM", 😾
"Apr 16, 2023, 11:02:07 PM",😸
"Apr 17, 2023, 11:57:12 PM",Drew Peterson here for onboarding but working from Boston. Can’t get rid of me that easily 😼
"Apr 23, 2023, 4:42:10 PM",Vehicle 
"Apr 26, 2023, 11:37:30 AM",🤘
"Apr 26, 2023, 6:41:07 PM",wait a minute... I can do that!?
"Apr 26, 2023, 6:41:31 PM",If you ask me this you'll regret it xD 
"May 6, 2023, 4:25:24 PM",My old stomping grounds haha 
"May 7, 2023, 6:06:32 PM",Jason Lachapelle  exploring roads less traveled 
"May 13, 2023, 10:28:19 PM",I’m scoping out routes to make you do Joseph Sperry 
"May 14, 2023, 2:45:39 AM",Vehicle 
"Jun 2, 2023, 12:34:59 AM",Fake and
"Jun 7, 2023, 4:05:36 PM",The aqi levels were back down to acceptable this morning I don’t think it’s really ‘necessary’ unless it’s well into the danger zone 
"Jun 14, 2023, 11:49:51 AM",2:53!! 🔥🔥
"Jun 17, 2023, 1:13:08 PM",Bike
"Jun 17, 2023, 4:07:53 PM",It’s an annual 1 mile swim they do 
"Jun 27, 2023, 1:46:57 PM",I actually took this one from myself haha... its more of a strategic segment than most which is why I like it 
"Jun 28, 2023, 11:52:16 AM",Niceee
"Jun 28, 2023, 11:56:30 AM",This mf spittin’ 🎤
"Jul 5, 2023, 2:59:10 PM",Chad Boudreau  thanks! making a few more upgrades for getting it ready for Mt Washington but it worked well today on the hills 
"Jul 15, 2023, 3:43:05 PM",Vehicle at end 
"Jul 17, 2023, 5:24:54 PM",you can try the elevation correction feature on strava and see if it fixes 
"Jul 19, 2023, 5:43:11 PM",The timing to the music is impeccable 
"Jul 19, 2023, 11:51:37 PM",Andrew Cohen  Derek instigated it all when he said he left his bottle at the top for weight savings 😹   
"Jul 20, 2023, 1:24:19 PM",Badass shoes 👟 
"Jul 23, 2023, 6:02:46 PM",Aaron B. Roberts  was just thinking about how you and Natalya would enjoy running the Charles with me so definitely! 
"Jul 25, 2023, 1:50:01 PM","Mark Nardone  28 front up to 34 rear so 0.82
Ulandt Kim  felt really weird spinning out at like 18mph but it was sufficient enough to putz around with.  100rpm in the hardest gear is 20mph "
"Jul 28, 2023, 5:17:09 PM",car 
"Jul 29, 2023, 4:13:22 PM",Groovy
"Jul 30, 2023, 7:13:42 PM",Dope 
"Aug 8, 2023, 1:59:46 PM",Vehicle
"Aug 9, 2023, 9:46:09 PM",Car end 
"Aug 9, 2023, 11:12:00 PM",Obvious car
"Aug 10, 2023, 1:29:11 AM", 👑👑👑
"Aug 16, 2023, 3:39:29 PM", Before the big dance at Mt Washington 😉
"Aug 16, 2023, 3:50:57 PM",Derek  Sawyer  highlight of the morning. I think a ‘true’ PR all out attempt before season end is in order 
"Aug 16, 2023, 4:05:51 PM", Funny enough the same exact thing happened to me today also at the top of Eastern 
"Aug 18, 2023, 1:32:06 AM",Vehicle end 
"Aug 19, 2023, 5:25:07 PM",Lol. 
"Aug 19, 2023, 5:26:48 PM",Learn to crop 
"Aug 19, 2023, 11:01:32 PM",Legend 
"Aug 20, 2023, 12:29:59 AM",Hell yea we got a mascot 
"Aug 20, 2023, 6:20:24 PM",Welcome back to the good life 😇
"Aug 21, 2023, 3:56:50 PM",That might be the wildest track line I’ve ever seen haha - it looks like an over-caffeinated schizophrenic spider drew it 😅
"Aug 31, 2023, 7:18:40 PM",Jess Petersen  I definitely misunderstood the plan because I thought we were going for 1 lap and they did 3!!!   I was dead after one but hey at least I held on for that 
"Sep 5, 2023, 8:40:52 PM",Hey Brent Tininenko  - Wanted to see if you will be able to make it to the wedding later this month. Shoot me a message or a text if you can! 
"Sep 29, 2023, 2:10:31 PM",Very close! This is MTB trails 
"Oct 8, 2023, 4:52:57 PM",Bruce Romano  yeah dragging my knuckles on the pavement everywhere I go now is a real hinderance 
"Oct 30, 2023, 3:16:18 AM",Car
"Nov 1, 2023, 12:27:32 PM","Vehicle, this should’ve automatically been flagged to be honest. "
"Nov 19, 2023, 6:29:32 PM",Nice 👍 
"Nov 19, 2023, 6:30:26 PM",Amazing performance! 
"Dec 3, 2023, 5:08:46 PM",Nice PR! 
"Dec 3, 2023, 8:40:20 PM","wow thats crazy! 
"
"Dec 8, 2023, 2:24:52 PM",Let’s do a run together soon! 
"Dec 13, 2023, 12:22:14 AM",Admitted to driving 
"Dec 17, 2023, 9:06:08 PM",CAR 
"Dec 20, 2023, 12:58:41 PM",Car
"Dec 23, 2023, 11:37:48 PM",Vehicle 
"Dec 25, 2023, 5:07:17 PM",Come say hi If you want to see the doucett kiddos ! 
"Dec 25, 2023, 9:15:08 PM",Based 
"Jan 3, 2024, 1:18:18 PM",Savage run! 💀 
"Jan 14, 2024, 2:57:26 AM",Yu Huoh basically it’s the next version of the Puma FastR it’s like running on pogo sticks. >40mm stack height and looks like some discovered alien technology 
"Jan 18, 2024, 2:06:35 AM",Michael Copacino Was wearing some HOKA soeedgoat trail shoes that actually gripped the snow and ice pretty well.  Black ice would be a different story but with these bumpy conditions it handled pretty nicely 
"Jan 18, 2024, 1:51:52 PM",You just have to get into the time trial events on there.  Also - see you tonight! 
"Jan 18, 2024, 5:49:17 PM",Funny enough I actually would rather run in 16 than 86 any day - the icy roads were another matter but it felt good once you got going 
"Jan 23, 2024, 1:29:52 AM",Congrats on the award!  
"Jan 28, 2024, 5:09:07 PM",That’s teleporting to Wellesley from Back Bay
"Jan 28, 2024, 7:06:59 PM",Awesome artwork!
"Jan 30, 2024, 8:15:25 PM","Rippers know this one well :)
"
"Feb 3, 2024, 6:44:22 PM",How’s the conditions?
"Feb 4, 2024, 9:11:53 PM",Car
"Feb 15, 2024, 2:17:50 PM",Might need a little crop there JD or Erik will hunt you down 
"Feb 15, 2024, 8:02:49 PM",Bike ride
"Feb 15, 2024, 9:49:53 PM","Heading to Craftsbury this weekend?
"
"Feb 17, 2024, 9:51:50 PM",Staying the weekend?
"Feb 27, 2024, 6:22:49 PM", Blazing fast 
"Mar 2, 2024, 5:45:22 PM", Nice 
"Mar 11, 2024, 11:42:03 PM",Little wind assist 🙃
"Mar 20, 2024, 10:11:25 PM",👀 
"Mar 30, 2024, 3:56:21 PM",Sorry to hear that man hope you are ok 😥
"Apr 2, 2024, 12:20:24 AM",Impossible splits 
"Apr 2, 2024, 12:23:13 AM",Impossible splits 
"Apr 6, 2024, 4:30:08 PM",Will we see you in Boston?? Abby’s volunteering at the medical tent 
"Apr 6, 2024, 4:30:32 PM",But hopefully we don’t need to go in there 
"Apr 15, 2024, 7:23:36 PM",Holy shit dude. Impressive as hell and you deserved it 100%
"Apr 15, 2024, 10:48:21 PM",Congrats dude  
"Apr 15, 2024, 10:49:57 PM",It was a tough day out there and I’m happy to see you rocked it 
"Apr 15, 2024, 10:58:13 PM","I know it’s easy to be hard on yourself when you have big goals in mind, but I want you to know that seeing you out there struggling in the same way that I was gave me determination to press on. I wasn’t supposed to be at this race this year, but SRR gave me that opportunity and I was not going to let them down. Whenever you’d catch up to where I was at it gave me that reminder that I would NOT quit. Considering we qualified at the very same race with very similar times and got to spend a good part of the day together. I can say that you were a big influence on my experience here today and I think a lot of other people can say the same thing.  Not giving up is more admirable in my opinion than cruising fast miles and throwing in the towel when things turn for the worse.  Especially coming back from injury this year  you showed true grit today and are still an inspiration to the entire club.  Thanks for the long runs and laughs and we will be back "
"Apr 16, 2024, 12:30:01 AM",I love this positivity and how you always can look on the bright side!  Your good attitude is infectious 
"Apr 21, 2024, 10:42:30 PM",crop 
"Apr 25, 2024, 1:42:32 PM",Car
"Apr 26, 2024, 12:19:05 AM",😭😭😭
"Apr 26, 2024, 12:58:27 PM",Great pick! 
"Apr 26, 2024, 6:45:54 PM",FAULTY 
"Apr 27, 2024, 5:51:42 PM",car
"Apr 29, 2024, 3:40:02 PM",bad
"May 5, 2024, 1:25:41 AM",ian monica  yeah at the end of June 😭 your looking at 430 Huron?  
"May 5, 2024, 1:32:48 AM",Well if you have any questions I’m def here for you including how many bikes it can fit lol 
"May 13, 2024, 10:28:45 PM","ian monica  I’m so happy it worked out, I gave a strong recommendation to the owner on your behalf and was excited to hear that news. I sent you a Strava chat if you ever want to coordinate on anything before we go"
"May 15, 2024, 9:30:09 PM",That entire album is underrated IMO 
"May 20, 2024, 11:55:23 PM",Max Kaaaaaa  was right at the top of the hill 
"May 26, 2024, 12:24:11 PM",I should be able to do the photography again 
"Jun 18, 2024, 2:43:19 PM",I will definitely plan to do the hills ride tomorrow! 
"Jun 30, 2024, 6:10:47 PM",Andrew Cohen  really nice green space - massive amount of area with dedicated bike and running paths (separated!) and rolling hills.  Lots of attractions in the middle I haven’t visited yet 
"Jul 5, 2024, 8:12:10 PM",car
"Jul 6, 2024, 12:58:52 AM",Very well!  
"Jul 7, 2024, 1:46:06 PM","Chris Nasveschuk  the Charles River reservation will always win in my book for having the best scenery but this park measures 113 hectares and isn't even the ""big"" one! Stunningly huge to have in an urban environment "
"Jul 13, 2024, 3:20:30 PM",That place rocks 
"Jul 13, 2024, 3:36:52 PM",Solid run- Nice to meet you 🙌
"Jul 16, 2024, 4:19:29 PM",car end
"Jul 17, 2024, 7:15:08 PM",Denver??
"Jul 17, 2024, 7:20:51 PM","Happy for you man, hope I get a chance to visit you out there too 🏔️"
"Jul 18, 2024, 12:34:17 AM",Car 
"Jul 19, 2024, 2:37:54 PM",Bike
"Jul 22, 2024, 5:22:40 PM",vehicle
"Jul 22, 2024, 5:23:04 PM",vehicle
"Jul 22, 2024, 5:23:55 PM",bike
"Jul 22, 2024, 5:24:43 PM",bike
"Jul 23, 2024, 5:55:12 PM",the joys of long-distance moving 
"Jul 24, 2024, 2:09:05 PM","incredible 
"
"Jul 27, 2024, 12:56:49 AM",80 mph lol. 
"Jul 27, 2024, 4:45:01 PM",🔥🔥🔥
"Jul 28, 2024, 9:07:38 PM",One of only ~20 in the entire US open to the public 
"Jul 29, 2024, 2:56:40 PM",Nice climb! I think I am the creator of that segment. Hit up Joseph Sperry  next time he is always riding up there 
"Jul 31, 2024, 3:03:38 PM","Legendary
"
"Aug 3, 2024, 4:31:48 PM",car
"Aug 4, 2024, 10:08:59 PM",Half marathon this fall?
"Aug 5, 2024, 10:58:25 PM",bad crop
"Aug 5, 2024, 10:58:47 PM",bad crop
"Aug 7, 2024, 6:25:07 PM",I think we live very close by I’m on Swan 
"Aug 9, 2024, 6:02:33 PM",Is anyone interested in extending with a second loop? Could be before or after but I’m looking to get 18-20 total in with the nice temps 
"Aug 10, 2024, 3:18:40 PM", Crop
